customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
'C1189367947','2','M','28007','M348934600','28007','es_transportation',33.32,0
'C256310721','2','F','28007','M348934600','28007','es_transportation',6.07,0
'C290140685','3','F','28007','M348934600','28007','es_transportation',42.71,0
'C1439880421','4','F','28007','M1823072687','28007','es_transportation',62.93,0
'C1100510913','2','M','28007','M85975013','28007','es_food',45.21,0
'C362857866','3','F','28007','M348934600','28007','es_transportation',31.49,0
'C1754543106','2','M','28007','M1053599405','28007','es_health',101.16,0
'C1626806996','4','M','28007','M348934600','28007','es_transportation',16.91,0
'C1511497789','1','F','28007','M348934600','28007','es_transportation',45.55,0
'C341886098','5','M','28007','M348934600','28007','es_transportation',3.47,0
'C2075699398','3','F','28007','M348934600','28007','es_transportation',24.88,0
'C1683902488','3','F','28007','M348934600','28007','es_transportation',55.06,0
'C377075708','2','M','28007','M1823072687','28007','es_transportation',21.93,0
'C1512732275','3','F','28007','M348934600','28007','es_transportation',9.14,0
'C6094907','5','M','28007','M348934600','28007','es_transportation',6.07,0
'C2120153320','2','F','28007','M1823072687','28007','es_transportation',40.99,0
'C1029994689','3','M','28007','M348934600','28007','es_transportation',19.79,0
'C1670883164','6','F','28007','M692898500','28007','es_health',58.89,0
'C1685492470','2','F','28007','M480139044','28007','es_health',289.21,1
'C1275518867','5','F','28007','M480139044','28007','es_health',560.9,1
'C923919564','3','F','28007','M348934600','28007','es_transportation',30.92,0
'C943088790','2','F','28007','M1823072687','28007','es_transportation',1.11,0
'C2121874810','4','F','28007','M1823072687','28007','es_transportation',30.16,0
'C749077907','4','M','28007','M348934600','28007','es_transportation',35.34,0
'C476466255','2','M','28007','M151143676','28007','es_barsandrestaurants',64.99,0
'C343535530','3','F','28007','M1053599405','28007','es_health',45.53,0
'C2103685620','3','F','28007','M348934600','28007','es_transportation',46.73,0
'C1734585073','5','F','28007','M348934600','28007','es_transportation',34.02,0
'C1908894965','1','M','28007','M1823072687','28007','es_transportation',24.87,0
'C73919470','3','F','28007','M348934600','28007','es_transportation',56.21,0
'C944695695','2','F','28007','M348934600','28007','es_transportation',35,0
'C1415704373','3','F','28007','M1198415165','28007','es_wellnessandbeauty',75.06,0
'C1808704110','3','F','28007','M348934600','28007','es_transportation',38.5,0
'C411880353','2','F','28007','M348934600','28007','es_transportation',0.62,0
'C5079947','3','F','28007','M348934600','28007','es_transportation',23.22,0
'C810569063','2','F','28007','M348934600','28007','es_transportation',4.58,0
'C1087747329','2','M','28007','M348934600','28007','es_transportation',1.25,0
'C81568098','2','F','28007','M348934600','28007','es_transportation',47.96,0
'C1332125345','2','F','28007','M348934600','28007','es_transportation',28.92,0
'C1129737137','6','M','28007','M348934600','28007','es_transportation',38.18,0
'C1059534096','3','M','28007','M1313686961','28007','es_contents',66.86,0
'C274026379','0','F','28007','M348934600','28007','es_transportation',31.89,0
'C503124737','6','M','28007','M1198415165','28007','es_wellnessandbeauty',1.14,0
'C1977646698','3','F','28007','M1198415165','28007','es_wellnessandbeauty',135.11,1
'C1977646698','3','F','28007','M1198415165','28007','es_wellnessandbeauty',256.37,1
'C323912860','2','F','28007','M348934600','28007','es_transportation',14.83,0
'C471166875','1','M','28007','M348934600','28007','es_transportation',3.62,0
'C725307945','2','M','28007','M348934600','28007','es_transportation',30.31,0
'C206142588','4','F','28007','M1823072687','28007','es_transportation',6.94,0
'C750572020','5','M','28007','M348934600','28007','es_transportation',10.67,0
'C2016264883','1','M','28007','M1823072687','28007','es_transportation',1.53,0
'C1209838312','2','M','28007','M1823072687','28007','es_transportation',9.66,0
'C894687005','5','M','28007','M348934600','28007','es_transportation',2.97,0
'C2062869828','2','M','28007','M151143676','28007','es_barsandrestaurants',37.79,0
'C1992960127','3','F','28007','M348934600','28007','es_transportation',29.73,0
'C2141677873','1','M','28007','M348934600','28007','es_transportation',5.02,0
'C102364766','2','F','28007','M348934600','28007','es_transportation',4.44,0
'C1232523772','1','M','28007','M348934600','28007','es_transportation',8.85,0
'C286236136','3','M','28007','M348934600','28007','es_transportation',37.97,0
'C210584188','4','M','28007','M732195782','28007','es_travel',1993.68,0
'C1628447668','3','M','28007','M348934600','28007','es_transportation',4.35,0
'C1450562088','4','F','28007','M348934600','28007','es_transportation',6.04,0
'C1537824739','4','M','28007','M348934600','28007','es_transportation',15.05,0
'C2138823885','4','M','28007','M348934600','28007','es_transportation',11.87,0
'C1258211852','1','M','28007','M348934600','28007','es_transportation',40.87,0
'C386332652','2','M','28007','M348934600','28007','es_transportation',2.79,0
'C1819751403','1','F','28007','M1600850729','28007','es_fashion',60.79,0
'C2070935783','1','F','28007','M1823072687','28007','es_transportation',15.06,0
'C1603928569','3','F','28007','M1823072687','28007','es_transportation',19.46,0
'C909525375','2','M','28007','M348934600','28007','es_transportation',17.1,0
'C1857263556','1','F','28007','M348934600','28007','es_transportation',24.01,0
'C920335350','2','F','28007','M692898500','28007','es_health',29.87,0
'C350553475','1','M','28007','M1823072687','28007','es_transportation',25.15,0
'C748358246','2','M','28007','M348934600','28007','es_transportation',15.29,0
'C2005372528','6','M','28007','M348934600','28007','es_transportation',17.45,0
'C16680464','2','M','28007','M348934600','28007','es_transportation',2.63,0
'C193297871','4','F','28007','M348934600','28007','es_transportation',10.76,0
'C132392875','4','M','28007','M348934600','28007','es_transportation',16.9,0
'C1489294793','2','F','28007','M85975013','28007','es_food',70.53,0
'C481253497','3','F','28007','M1823072687','28007','es_transportation',10.47,0
'C197798791','2','M','28007','M348934600','28007','es_transportation',5.27,0
'C1211514218','3','M','28007','M480139044','28007','es_health',143.07,0
'C1303695653','2','M','28007','M1823072687','28007','es_transportation',23.11,0
'C1966502638','3','F','28007','M348934600','28007','es_transportation',9.58,0
'C686669439','3','F','28007','M1053599405','28007','es_health',111.4,0
'C1657987748','2','F','28007','M348934600','28007','es_transportation',24.79,0
'C344209010','5','F','28007','M348934600','28007','es_transportation',30.37,0
'C334073161','3','F','28007','M1823072687','28007','es_transportation',14.78,0
'C653835530','2','M','28007','M348934600','28007','es_transportation',51.62,0
'C1557689947','1','F','28007','M348934600','28007','es_transportation',13.86,0
'C788955662','6','F','28007','M1888755466','28007','es_otherservices',24.29,0
'C1175684338','2','M','28007','M348934600','28007','es_transportation',92.38,0
'C1763342131','2','F','28007','M1823072687','28007','es_transportation',18.32,0
'C609452246','3','F','28007','M348934600','28007','es_transportation',24.11,0
'C573104116','4','M','28007','M348934600','28007','es_transportation',39.68,0
'C1613579866','5','M','28007','M348934600','28007','es_transportation',39.37,0
'C1621267054','2','F','28007','M855959430','28007','es_hyper',57.18,0
'C901025251','2','M','28007','M348934600','28007','es_transportation',35.89,0
'C638223659','4','M','28007','M348934600','28007','es_transportation',41.72,0
'C2008562542','2','M','28007','M1823072687','28007','es_transportation',52.48,0
'C1528848756','2','M','28007','M348934600','28007','es_transportation',42.37,0
'C537330939','3','M','28007','M348934600','28007','es_transportation',46.47,0
'C1862240946','3','M','28007','M348934600','28007','es_transportation',32.39,0
'C1245363669','5','F','28007','M348934600','28007','es_transportation',44.17,0
'C369405043','4','M','28007','M1823072687','28007','es_transportation',12.43,0
'C27152267','5','F','28007','M348934600','28007','es_transportation',42.87,0
'C1437099450','1','F','28007','M1823072687','28007','es_transportation',27.18,0
'C1480193980','4','F','28007','M348934600','28007','es_transportation',48.67,0
'C868933598','1','M','28007','M1053599405','28007','es_health',50.92,0
'C851871528','1','F','28007','M348934600','28007','es_transportation',39.53,0
'C1615801620','1','M','28007','M348934600','28007','es_transportation',17.93,0
'C1362652272','4','F','28007','M1823072687','28007','es_transportation',24.67,0
'C474891377','4','M','28007','M85975013','28007','es_food',4.93,0
'C1918064652','2','M','28007','M85975013','28007','es_food',35.26,0
'C146494822','4','F','28007','M348934600','28007','es_transportation',14.7,0
'C911078435','2','F','28007','M348934600','28007','es_transportation',35.27,0
'C1575842015','5','M','28007','M348934600','28007','es_transportation',15.28,0
'C1146143839','3','F','28007','M348934600','28007','es_transportation',2.17,0
'C607532274','5','F','28007','M348934600','28007','es_transportation',16.35,0
'C1517707344','2','M','28007','M348934600','28007','es_transportation',25.22,0
'C28023491','4','F','28007','M348934600','28007','es_transportation',13.48,0
'C114981535','3','F','28007','M348934600','28007','es_transportation',26.17,0
'C1415168453','3','F','28007','M855959430','28007','es_hyper',35.36,0
'C1929968596','2','F','28007','M348934600','28007','es_transportation',5.41,0
'C1893177739','3','M','28007','M348934600','28007','es_transportation',48.56,0
'C1686676187','1','F','28007','M348934600','28007','es_transportation',31.67,0
'C1852091130','3','F','28007','M348934600','28007','es_transportation',35.78,0
'C1903856065','1','M','28007','M348934600','28007','es_transportation',19.11,0
'C1940107136','2','F','28007','M480139044','28007','es_health',67.38,0
'C1435256152','3','F','28007','M348934600','28007','es_transportation',24.9,0
'C115603187','4','M','28007','M348934600','28007','es_transportation',9.74,0
'C755108533','4','F','28007','M1649169323','28007','es_sportsandtoys',26.59,0
'C249907687','6','F','28007','M348934600','28007','es_transportation',19.94,0
'C1161927918','2','F','28007','M348934600','28007','es_transportation',1.46,0
'C1956971543','1','F','28007','M348934600','28007','es_transportation',0.19,0
'C519449235','2','F','28007','M348934600','28007','es_transportation',34.93,0
'C1387946894','6','M','28007','M480139044','28007','es_health',102.91,0
'C500992269','2','M','28007','M348934600','28007','es_transportation',20.94,0
'C1372889664','5','F','28007','M348934600','28007','es_transportation',16.6,0
'C2017140130','4','M','28007','M348934600','28007','es_transportation',0.63,0
'C1091680547','4','M','28007','M85975013','28007','es_food',33.84,0
'C222098023','3','M','28007','M348934600','28007','es_transportation',39.33,0
'C1777432937','3','F','28007','M348934600','28007','es_transportation',67.81,0
'C107438779','4','M','28007','M348934600','28007','es_transportation',16.6,0
'C1735920391','4','F','28007','M348934600','28007','es_transportation',44.23,0
'C1944646841','1','F','28007','M1535107174','28007','es_wellnessandbeauty',78.8,0
'C1114643543','6','M','28007','M348934600','28007','es_transportation',35.19,0
'C1093842718','2','M','28007','M348934600','28007','es_transportation',9.4,0
'C1400397779','3','M','28007','M348934600','28007','es_transportation',10.53,0
'C1744098311','4','F','28007','M348934600','28007','es_transportation',3.89,0
'C2082187659','2','M','28007','M480139044','28007','es_health',199.43,0
'C1529207541','2','F','28007','M85975013','28007','es_food',24.83,0
'C797980818','3','M','28007','M348934600','28007','es_transportation',1.12,0
'C309334921','2','F','28007','M1823072687','28007','es_transportation',32.2,0
'C328208842','3','F','28007','M348934600','28007','es_transportation',30.32,0
'C179196508','3','F','28007','M348934600','28007','es_transportation',5.65,0
'C1484585237','5','M','28007','M209847108','28007','es_wellnessandbeauty',84.79,0
'C2001183195','2','M','28007','M348934600','28007','es_transportation',28.36,0
'C1490416909','2','F','28007','M1823072687','28007','es_transportation',22.62,0
'C1117403153','5','F','28007','M348934600','28007','es_transportation',7.71,0
'C732095806','3','M','28007','M348934600','28007','es_transportation',24.04,0
